% load S data (Sublimation from lakes)
%  time (day)     S (m day^-1)
362	0.001906	0.001622	0.002088	0.001430
363	0.001783	0.001506	0.001950	0.001329
364	0.001281	0.001078	0.001391	0.000961
365	0.001182	0.001000	0.001289	0.000887
366	0.000115	0.000096	0.000119	0.000092
367	0.000400	0.000334	0.000427	0.000305
368	0.001323	0.001119	0.001438	0.000997
369	0.001270	0.001070	0.001379	0.000953
370	0.000474	0.000400	0.000511	0.000360
371	0.001332	0.001125	0.001452	0.000999
372	0.000499	0.000419	0.000534	0.000381
373	0.000190	0.000158	0.000199	0.000148
374	0.000144	0.000119	0.000151	0.000112
375	0.000060	0.000050	0.000061	0.000049
376	0.000199	0.000166	0.000212	0.000153
377	0.000904	0.000761	0.000978	0.000682
378	0.002964	0.002517	0.003253	0.002213
379	0.000824	0.000698	0.000889	0.000629
380	0.000118	0.000099	0.000122	0.000094
381	0.000528	0.000441	0.000569	0.000396
382	0.000895	0.000752	0.000967	0.000675
383	0.000036	0.000031	0.000036	0.000032
384	0.000013	0.000011	0.000012	0.000011
385	0.000014	0.000011	0.000013	0.000012
386	0.000062	0.000051	0.000065	0.000048
387	0.000264	0.000219	0.000283	0.000198
388	0.000501	0.000418	0.000536	0.000380
389	0.000413	0.000350	0.000441	0.000320
390	0.000180	0.000151	0.000189	0.000141
391	0.000025	0.000021	0.000024	0.000022
392	0.000016	0.000013	0.000015	0.000014
393	0.000013	0.000010	0.000012	0.000011
394	0.000011	0.000009	0.000010	0.000010
395	0.000450	0.000378	0.000488	0.000337
396	0.000381	0.000318	0.000409	0.000288
397	0.000471	0.000395	0.000509	0.000353
398	0.001736	0.001468	0.001892	0.001303
399	0.002535	0.002144	0.002775	0.001891
400	0.000727	0.000614	0.000790	0.000547
401	0.000368	0.000309	0.000391	0.000283
402	0.000523	0.000446	0.000567	0.000400
403	0.001851	0.001578	0.002030	0.001390
404	0.001450	0.001244	0.001587	0.001101
405	0.000045	0.000039	0.000045	0.000040
406	0.000020	0.000017	0.000020	0.000017
407	0.000455	0.000382	0.000490	0.000344
408	0.000183	0.000154	0.000191	0.000145
409	0.000075	0.000063	0.000076	0.000062
410	0.000132	0.000112	0.000136	0.000107
411	0.000047	0.000040	0.000048	0.000039
412	0.000018	0.000015	0.000018	0.000016
413	0.000017	0.000014	0.000016	0.000015
414	0.000016	0.000014	0.000016	0.000014
415	0.000014	0.000011	0.000013	0.000012
416	0.000017	0.000014	0.000016	0.000014
417	0.000014	0.000012	0.000014	0.000012
418	0.000012	0.000010	0.000011	0.000010
419	0.000377	0.000317	0.000405	0.000286
420	0.000392	0.000328	0.000419	0.000298
421	0.001359	0.001147	0.001480	0.001019
422	0.002849	0.002443	0.003149	0.002132
423	0.002246	0.001958	0.002580	0.001737
424	0.000597	0.000512	0.000649	0.000458
425	0.001520	0.001302	0.001673	0.001143
426	0.002169	0.001853	0.002382	0.001630
427	0.001392	0.001179	0.001514	0.001049
428	0.001460	0.001242	0.001595	0.001099
429	0.000185	0.000157	0.000197	0.000144
430	0.000058	0.000049	0.000059	0.000047
431	0.000021	0.000018	0.000020	0.000019
432	0.000016	0.000014	0.000015	0.000014
433	0.000014	0.000012	0.000013	0.000012
434	0.000015	0.000012	0.000014	0.000013
435	0.000015	0.000013	0.000015	0.000013
436	0.000013	0.000011	0.000012	0.000011
437	0.000013	0.000011	0.000012	0.000011
438	0.000022	0.000018	0.000022	0.000018
439	0.000010	0.000008	0.000009	0.000008
440	0.000386	0.000321	0.000412	0.000292
441	0.000218	0.000181	0.000230	0.000168
442	0.000029	0.000024	0.000028	0.000025
443	0.000248	0.000208	0.000261	0.000194
444	0.000338	0.000286	0.000360	0.000262
445	0.000445	0.000376	0.000480	0.000339
446	0.000452	0.000381	0.000483	0.000348
447	0.000500	0.000420	0.000537	0.000380
448	0.001145	0.000963	0.001242	0.000859
449	0.000183	0.000156	0.000194	0.000144
450	0.000035	0.000030	0.000035	0.000030
451	0.000021	0.000018	0.000020	0.000018
452	0.000020	0.000017	0.000020	0.000018
453	0.000019	0.000016	0.000019	0.000017
454	0.000028	0.000024	0.000028	0.000024
455	0.000164	0.000138	0.000174	0.000127
456	0.000069	0.000058	0.000072	0.000055
457	0.000051	0.000043	0.000052	0.000043
458	0.000022	0.000019	0.000021	0.000019
459	0.000050	0.000043	0.000050	0.000043
460	0.000164	0.000137	0.000173	0.000127
461	0.001561	0.001321	0.001704	0.001171
462	0.001926	0.001637	0.002106	0.001448
463	0.000872	0.000737	0.000948	0.000656
464	0.001279	0.001085	0.001393	0.000964
465	0.001158	0.000984	0.001261	0.000875
466	0.000251	0.000214	0.000264	0.000200
467	0.001030	0.000877	0.001119	0.000783
468	0.000760	0.000646	0.000824	0.000578
469	0.000127	0.000107	0.000134	0.000099
470	0.000102	0.000087	0.000104	0.000084
471	0.000115	0.000097	0.000119	0.000093
472	0.000092	0.000078	0.000094	0.000075
473	0.000083	0.000070	0.000086	0.000067
474	0.000146	0.000123	0.000153	0.000115
475	0.000098	0.000083	0.000102	0.000079
476	0.000127	0.000108	0.000132	0.000102
477	0.000197	0.000167	0.000209	0.000155
478	0.000129	0.000109	0.000137	0.000100
479	0.000215	0.000180	0.000229	0.000165
480	0.000203	0.000169	0.000214	0.000157
481	0.000202	0.000169	0.000214	0.000156
482	0.000193	0.000162	0.000204	0.000149
483	0.000334	0.000282	0.000359	0.000256
484	0.000721	0.000613	0.000779	0.000551
485	0.001243	0.001058	0.001352	0.000942
486	0.000896	0.000762	0.000974	0.000680
487	0.000720	0.000619	0.000777	0.000559
488	0.000823	0.000703	0.000888	0.000634
489	0.000381	0.000324	0.000408	0.000294
490	0.000302	0.000255	0.000323	0.000232
491	0.000506	0.000429	0.000543	0.000389
492	0.000928	0.000790	0.001007	0.000708
493	0.001271	0.001085	0.001394	0.000957
494	0.000502	0.000427	0.000544	0.000383
495	0.001168	0.000998	0.001279	0.000882
496	0.001694	0.001454	0.001857	0.001285
497	0.001532	0.001344	0.001701	0.001180
498	0.001488	0.001442	0.001757	0.001187
499	0.003590	0.003204	0.004104	0.002748
500	0.003144	0.003098	0.003740	0.002476
501	0.001683	0.001452	0.001856	0.001274
502	0.001724	0.001489	0.001896	0.001312
503	0.000857	0.000776	0.000964	0.000674
504	0.002005	0.001808	0.002287	0.001541
505	0.001536	0.001331	0.001695	0.001168
506	0.001091	0.000952	0.001204	0.000836
507	0.001780	0.001745	0.002173	0.001434
508	0.002443	0.002102	0.002692	0.001824
509	0.001066	0.000922	0.001171	0.000814
510	0.000961	0.000828	0.001056	0.000730
511	0.000972	0.000838	0.001070	0.000737
512	0.001337	0.001153	0.001465	0.001003
513	0.001322	0.001131	0.001436	0.000985
514	0.001340	0.001157	0.001473	0.001006
515	0.000545	0.000501	0.000635	0.000428
516	0.002049	0.001859	0.002407	0.001604
517	0.001279	0.001111	0.001419	0.000969
518	0.001295	0.001119	0.001426	0.000984
519	0.001483	0.001300	0.001648	0.001134
520	0.006045	0.005860	0.007216	0.004806
521	0.002672	0.002789	0.003417	0.002233
522	0.002485	0.002484	0.003046	0.002020
523	0.002882	0.003103	0.003751	0.002502
524	0.005760	0.005985	0.007127	0.004707
525	0.003697	0.003798	0.004601	0.003106
526	0.004038	0.004071	0.004920	0.003287
527	0.005053	0.004651	0.006040	0.004051
528	0.003833	0.004003	0.004800	0.003214
529	0.004483	0.004289	0.005341	0.003570
530	0.003674	0.003606	0.004441	0.002975
531	0.004349	0.003880	0.004846	0.003349
532	0.003021	0.002809	0.003525	0.002441
533	0.002446	0.002922	0.003282	0.002014
534	0.004143	0.004491	0.005543	0.003589
535	0.002792	0.003232	0.003704	0.002404
536	0.003946	0.003482	0.004398	0.003017
537	0.003199	0.003125	0.003839	0.002638
538	0.004238	0.004339	0.005435	0.003565
539	0.002810	0.003104	0.003643	0.002405
540	0.003860	0.003647	0.004610	0.003087
541	0.001769	0.001573	0.001972	0.001373
542	0.002334	0.002673	0.003071	0.002027
543	0.003794	0.004696	0.005323	0.003166
544	0.002975	0.003804	0.004249	0.002446
545	0.002340	0.003080	0.003454	0.002029
546	0.002911	0.003640	0.004089	0.002550
547	0.002862	0.002689	0.003344	0.002244
548	0.002550	0.003201	0.003506	0.002273
549	0.003138	0.004059	0.004446	0.002852
550	0.003185	0.004071	0.004492	0.002718
551	0.001595	0.002307	0.002448	0.001436
552	0.001663	0.002210	0.002548	0.001532
553	0.002795	0.003047	0.003590	0.002381
554	0.002604	0.003289	0.003747	0.002212
555	0.003434	0.003507	0.004335	0.002898
556	0.003113	0.003466	0.004060	0.002671
557	0.003364	0.003146	0.004018	0.002715
558	0.000846	0.000746	0.000933	0.000659
559	0.000842	0.000750	0.000921	0.000674
560	0.001474	0.001330	0.001629	0.001148
561	0.003189	0.002831	0.003545	0.002470
562	0.000821	0.000715	0.000894	0.000642
563	0.002299	0.002061	0.002556	0.001810
564	0.003013	0.002931	0.003513	0.002397
565	0.003971	0.004697	0.005436	0.003461
566	0.003919	0.004006	0.004892	0.003263
567	0.003460	0.003221	0.004107	0.002784
568	0.003454	0.003533	0.004304	0.002884
569	0.003545	0.003570	0.004389	0.002985
570	0.002628	0.002681	0.003185	0.002126
571	0.002476	0.002190	0.002740	0.001917
572	0.002197	0.002007	0.002497	0.001733
573	0.002738	0.002555	0.003242	0.002209
574	0.002173	0.002159	0.002677	0.001827
575	0.002288	0.002095	0.002572	0.001827
576	0.002502	0.002240	0.002756	0.001993
577	0.001744	0.001613	0.001953	0.001421
578	0.002179	0.002086	0.002487	0.001816
579	0.003044	0.002730	0.003380	0.002403
580	0.003648	0.003269	0.004068	0.002862
581	0.003840	0.003455	0.004261	0.003037
582	0.000901	0.000792	0.000996	0.000697
